customer_id,age,gender,tenure_months,contract_type,monthly_charges,total_charges,internet_service,phone_service,avg_monthly_gb_used,num_support_tickets,avg_monthly_minutes,satisfaction_score,payment_method,num_additional_services,last_interaction_date,churned,billing_complaint_count,competitor_offer_received,network_outage_hours,last_plan_change_days,charge_per_tenure,support_rate,tenure_x_charges,satisfaction_x_tickets,is_new_customer,is_high_spender,low_satisfaction,charges_to_total_ratio,gb_per_charge,minutes_per_charge
TC-003070,52.39084133,Female,51.11918427,Month-to-month,78.8,4274.37,DSL,Yes,17.43,1,231.7,7.3,Electronic check,5,08/06/2024,0,3,0,4.2,45.0,1.5414956464053922,0.019562127492454215,4028.191720476,7.3,0,0,0,0.018435465343430726,0.22119289340101522,2.9403553299492384
TC-001626,58.20072099,Male,25.99581931,Month-to-month,40.0,883.91,No,Yes,2.21,1,265.4,6.3,Electronic check,3,19/05/2024,1,5,1,6.7,17.0,1.5387089563517973,0.03846772390879493,1039.8327724,6.3,0,0,0,0.045253476032627755,0.05525,6.635
TC-001798,30.05961215,Female,38.5923252,Two year,85.0,3098.57,Fiber optic,No,0.13,1,451.2,9.1,Bank transfer,5,05/06/2024,0,0,1,2.0,83.0,2.202510461846958,0.025911887786434804,3280.3476419999997,9.1,0,1,0,0.027432008958971396,0.0015294117647058824,5.3082352941176465
TC-004186,47.39213696,Male,8.113673265,Two year,20.63,50.78,Fiber optic,Yes,45.51,2,284.8,6.8,Credit card,1,28/06/2024,0,2,0,5.4,76.0,2.542621489207823,0.24649747835267313,167.38507945694997,13.6,0,0,0,0.4062623079952737,2.2060106640814348,13.805138148327678
TC-002897,18.0,Female,41.08853258,Month-to-month,84.62,3442.71,No,No,28.43,0,139.8,4.8,Credit card,0,09/05/2024,1,4,0,1.1,38.0,2.059455392699741,0.0,3476.9116269196,0.0,0,1,0,0.024579473728545246,0.33597258331363744,1.6520917040888679
TC-004719,52.84240342,Female,20.70094789,One year,80.12,1576.35,No,Yes,21.33,3,549.4,6.8,Mailed check,4,15/06/2024,0,2,1,2.4,6.0,3.870354170530691,0.14492090004483366,1658.5599449468,20.4,0,0,0,0.050826275890506555,0.26622566150773835,6.857214178731901
TC-002083,20.34217776,Male,4.673806428,Month-to-month,58.31,257.76,No,Yes,50.62,2,321.0,6.7,Bank transfer,1,13/06/2024,1,6,0,5.3,14.0,12.475912491941141,0.42791673784740664,272.52965281667997,13.4,1,0,0,0.22621818746120423,0.8681186760418452,5.505059166523752
TC-000754,57.80462695,Male,20.10558935,Month-to-month,61.89,1152.02,Fiber optic,Yes,10.45,3,305.8,4.5,Bank transfer,0,28/06/2024,0,0,1,1.5,365.0,3.0782484871551405,0.14921223883447118,1244.3349248714999,13.5,0,0,0,0.05372302564191594,0.16884795605105832,4.941024398125707
TC-002547,21.33573749,Male,32.60713364,Two year,45.24,1530.4,Fiber optic,Yes,25.59,2,204.9,5.3,Bank transfer,3,09/05/2024,0,0,0,0.1,173.0,1.387426460095313,0.06133627144541614,1475.1467258736002,10.6,0,0,0,0.02956089911134344,0.5656498673740052,4.529177718832891
TC-003970,61.35966691,Male,49.0938594,One year,81.35,4097.83,DSL,No,28.95,4,299.25,5.7,Mailed check,5,30/06/2024,0,1,0,2.9,41.0,1.6570300439651318,0.08147658482926279,3993.7854621899996,22.8,0,0,0,0.01985197043313168,0.35586969883220654,3.6785494775660728
TC-003374,69.10794965,Male,15.193228005,Two year,65.92,5084.64,DSL,Yes,8.59,2,335.2,4.9,Mailed check,2,20/05/2024,0,1,0,4.4,136.0,4.338775142340135,0.13163759533798952,1001.5375900896,9.8,0,0,0,0.01296453632902231,0.13030946601941748,5.084951456310679
TC-004108,62.34875079,Male,3.661794559,Month-to-month,74.83,291.31,No,No,9.66,2,364.7,5.6,Credit card,2,06/06/2024,1,3,0,17.9,6.0,20.435335405718483,0.5461802861343975,274.01208684997,11.2,1,0,0,0.25687412035288865,0.12909260991580918,4.873713751169317
TC-002445,34.45537844,Male,20.80455501,Month-to-month,88.69,1757.27,No,Yes,32.89,0,330.1,3.5,Bank transfer,4,25/06/2024,1,2,1,17.7,21.0,4.263008747717502,0.0,1845.1559838369,0.0,0,1,1,0.0504703318215186,0.370842259555756,3.7219528695456088
TC-004381,44.35691878,Male,68.52302995,Month-to-month,123.08,8400.99,Fiber optic,No,12.49,1,269.8,4.6,Credit card,2,27/06/2024,1,7,0,17.9,28.0,1.7961844374046103,0.014593633713069631,8433.814526245998,4.6,0,1,0,0.014650654268127923,0.10147871303217419,2.192070198245044
TC-001067,22.57977786,Female,14.67575649,Month-to-month,46.38,554.7,Fiber optic,No,42.19,1,314.6,7.6,Credit card,2,02/04/2024,1,3,0,4.3,29.0,3.1603140888582573,0.06813958794433499,680.6615860062,7.6,0,0,0,0.08361276365603028,0.9096593359206554,6.783096162138853
TC-003914,29.32587842,Male,14.91336413,Month-to-month,66.83,1022.44,DSL,No,21.52,1,218.0,7.5,Electronic check,4,13/06/2024,1,3,0,11.1,16.0,4.481215600815616,0.06705395183025012,996.6601248078999,7.5,0,0,0,0.06536324869919016,0.3220110728714649,3.2620080802035014
TC-003499,39.25274293,Male,21.39147493,Two year,43.11,825.93,No,Yes,29.52,0,287.6,6.2,Electronic check,5,04/06/2024,0,4,0,1.7,57.0,2.0152888073903372,0.0,922.1864842323,0.0,0,0,0,0.052195706657949224,0.6847599164926931,6.671305961493854
TC-002739,65.31240631,Female,30.36490768,One year,80.46,2353.66,No,Yes,0.47,2,459.8,5.9,Electronic check,1,09/06/2024,0,2,0,2.8,170.0,2.649769294473942,0.06586550570405027,2443.1604719327997,11.8,0,0,0,0.034185056465249865,0.0058414118816803385,5.714640815311957
TC-004001,29.04759593,Female,21.96917638,One year,16.19,334.47,Fiber optic,Yes,18.46,3,324.8,7.8,Electronic check,5,11/06/2024,0,0,0,0.6,36.0,0.7369416003568906,0.13655495991789202,355.68096559220004,23.4,0,0,0,0.048404939157473015,1.1402100061766522,20.06176652254478
TC-001569,18.56181215,Male,36.15263153,One year,28.13,1087.4,Fiber optic,Yes,2.56,0,281.3,7.1,Bank transfer,3,21/05/2024,0,1,0,0.5,127.0,0.7780899704813272,0.0,1016.9735249389,0.0,0,0,0,0.025869045429464776,0.09100604337006755,10.0
TC-002428,41.06713475,Male,26.14610389,One year,43.47,1297.3,DSL,Yes,7.69,2,458.4,7.8,Bank transfer,5,20/05/2024,0,2,0,0.3,29.0,1.6625804052062152,0.07649323235363309,1136.5711360983,15.6,0,0,0,0.033508055191551686,0.1769036116862204,10.545203588681849
TC-003747,18.0,Male,16.23933079,Two year,97.13,1510.45,Fiber optic,Yes,18.64,3,513.2,3.9,Bank transfer,5,17/03/2024,0,2,0,4.8,3.0,5.98115779868291,0.18473667657828405,1577.3261996326999,11.7,0,1,1,0.06430533946837035,0.19190775249665398,5.283640481828478
TC-004687,30.05794795,Female,2.515919972,One year,98.77,109.53,DSL,No,7.71,1,483.2,5.4,Electronic check,3,15/06/2024,0,3,0,3.1,202.0,39.25800546091456,0.39746892235410103,248.49741563443996,5.4,1,1,0,0.9017620743175385,0.07806013971853802,4.892173736964666
TC-001688,45.01739484,Female,15.29421264,Two year,48.37,640.51,Fiber optic,Yes,4.19,2,360.2,7.9,Bank transfer,4,27/06/2024,0,1,1,2.9,233.0,3.162634202789533,0.13076841855652402,739.7810653967999,15.8,0,0,0,0.07551794663627422,0.08662394045896218,7.4467645234649575
TC-000852,33.66784321,Female,4.039141841,Two year,44.35,129.72,No,Yes,7.86,1,272.1,7.2,Bank transfer,0,11/06/2024,0,0,0,7.6,255.0,10.98005510720563,0.24757734176337384,179.13594064835002,7.2,1,0,0,0.3418902251002159,0.17722660653889516,6.135287485907554
TC-003547,52.30598694,Male,11.84531559,One year,58.91,588.18,DSL,No,45.37,0,208.6,6.0,Electronic check,1,15/05/2024,0,0,0,0.5,4.0,4.973273996155302,0.0,697.8075414069,0.0,0,0,0,0.10015641470298209,0.7701578679341369,3.540994737735529
TC-000896,51.73064831,Male,19.78745634,One year,78.3,1554.8,Fiber optic,No,3.07,3,147.1,2.7,Credit card,3,19/03/2024,1,7,1,5.4,62.0,3.957052319136033,0.15161119996689784,1549.357831422,8.100000000000001,0,0,1,0.05036017494211474,0.03920817369093231,1.8786717752234994
TC-004593,50.1868007,Male,13.08538362,Two year,74.93,1007.87,Fiber optic,Yes,14.65,3,442.8,6.3,Credit card,2,25/05/2024,0,0,0,0.6,217.0,5.726236400549639,0.22926343522819853,980.4877946466,18.9,0,0,0,0.07434490559298323,0.19551581476044308,5.909515547844655
TC-000336,39.79413928,Female,10.34248768,Two year,105.31,1049.78,No,Yes,18.38,1,178.1,5.5,Bank transfer,5,06/04/2024,1,8,1,10.5,22.0,10.182269803777036,0.09668853673703386,1089.1673775808,5.5,0,1,0,0.10031625673950734,0.17453233311176525,1.6911974171493684
TC-002840,39.61432184,Male,45.0961703,Month-to-month,103.84,4729.02,DSL,Yes,75.6,4,513.3,5.7,Credit card,3,15/06/2024,1,4,1,16.6,64.0,2.3026345543138063,0.08869932797818976,4682.786323952,22.8,0,1,0,0.02195803781756051,0.7280431432973805,4.9431818181818175
TC-003088,60.28456185,Female,1.223261383,One year,25.61,198.69,DSL,Yes,6.95,1,165.4,2.7,Mailed check,4,14/06/2024,1,5,0,8.5,1.0,20.935836245555702,0.8174867725714839,31.32772401863,2.7,1,0,1,0.1288942573858775,0.27137836782506836,6.4584146817649355
TC-004612,18.0,Female,8.276759316,Month-to-month,96.42,756.37,Fiber optic,Yes,0.11,2,236.1,6.1,Credit card,3,05/06/2024,1,2,0,13.4,3.0,11.649486993491307,0.24164046864740316,798.0451332487199,12.2,0,1,0,0.1274772928593149,0.0011408421489317569,2.4486621032980707
TC-001349,21.49681952,Male,1.0,Month-to-month,78.42,75.26,DSL,Yes,24.43,1,365.1,6.7,Mailed check,0,24/06/2024,0,2,1,3.2,225.0,78.42,1.0,78.42,6.7,1,0,0,1.0419877757108689,0.31152767151236926,4.655700076511094
TC-001016,44.96866175,Male,11.2160137,Month-to-month,120.06,1354.72,DSL,No,19.52,2,327.8,4.7,Electronic check,0,10/05/2024,1,4,1,27.6,2.0,10.704337852226411,0.17831647263412312,1346.594604822,9.4,0,1,0,0.08862347939057517,0.16258537397967682,2.7303015159087125
TC-002817,49.23100091,Male,16.52156649,Month-to-month,78.04,1214.46,Fiber optic,No,38.05,5,175.9,6.8,Bank transfer,4,24/06/2024,0,2,0,2.9,43.0,4.723523041670124,0.30263474126538464,1289.3430488796002,34.0,0,0,0,0.06425901223589085,0.4875704766786263,2.253972321886212
TC-001632,29.30465018,Male,25.48790199,Month-to-month,58.19,1444.99,Fiber optic,Yes,1.82,2,185.4,3.1,Credit card,2,21/01/2024,1,3,1,0.2,17.0,2.2830439328757004,0.07846860054565048,1483.1410167981,6.2,0,0,1,0.040270174880102975,0.031276851692730714,3.1861144526550955
TC-002490,18.0,Male,44.51363187,Month-to-month,64.44,2848.41,Fiber optic,Yes,2.05,1,353.6,7.9,Bank transfer,4,19/06/2024,1,4,0,6.1,79.0,1.4476464240930518,0.022465028306844378,2868.4584377027995,7.9,0,0,0,0.022623147650794654,0.03181253879577902,5.487274984481689
TC-003731,54.87021293,Male,32.53025147,Two year,96.2,3012.07,DSL,Yes,3.81,-5,208.1,8.2,Bank transfer,5,05/06/2024,0,0,0,4.4,11.0,2.9572473513989714,-0.15370308479204634,3129.4101914140006,-41.0,0,1,0,0.03193816876765812,0.03960498960498961,2.1632016632016633
TC-003252,46.47237699,Female,15.193228005,Month-to-month,32.5,2452.06,Fiber optic,No,23.15,0,242.1,5.7,Mailed check,4,30/06/2024,1,4,1,10.1,138.0,2.13911092424233,0.0,493.7799101625,0.0,0,0,0,0.013254161806807338,0.7123076923076923,7.449230769230769
TC-004682,33.35370635,Female,46.48991308,One year,87.38,4161.21,Fiber optic,Yes,4.8,0,338.6,2.7,Credit card,3,09/06/2024,0,2,1,1.0,137.0,1.8795475020492336,0.0,4062.2886049303997,0.0,0,1,1,0.020998699897385616,0.05493247882810712,3.8750286106660567
TC-002071,56.48096227,Male,15.82232556,Month-to-month,36.67,491.27,Fiber optic,Yes,22.99,1,310.7,4.7,Electronic check,4,13/06/2024,1,5,1,11.2,25.0,2.317611267758543,0.06320183440846859,580.2046782852,4.7,0,0,0,0.07464327152075234,0.626943005181347,8.472866103081538
TC-004453,59.24508028,Female,10.23469016,Month-to-month,60.95,853.2,No,No,30.44,3,194.7,6.4,Bank transfer,2,30/06/2024,0,4,0,1.9,27.0,5.955236460231054,0.29312074455608145,623.804365252,19.200000000000003,0,0,0,0.07143694327238631,0.4994257588187039,3.19442165709598
TC-004933,65.01723153,Male,2.007893124,Month-to-month,84.14,71.74,DSL,No,19.35,1,412.4,6.9,Credit card,2,11/01/2024,1,5,1,7.5,111.0,41.9046208158637,0.4980344760620834,168.94412745336,6.9,1,1,0,1.1728463897407304,0.2299738531019729,4.901354884715949
TC-001636,35.94527305,Male,12.41859907,One year,16.64,318.66,DSL,No,27.49,2,122.7,6.1,Mailed check,3,24/06/2024,0,1,0,1.8,186.0,1.3399256958216623,0.1610487615170267,206.64548852480002,12.2,0,0,0,0.052218665662461555,1.6520432692307692,7.373798076923077
TC-004647,21.10896792,Female,1.988566732,Month-to-month,69.25,33.13,No,Yes,4.58,1,315.9,4.9,Credit card,5,20/05/2024,1,3,0,7.6,3.0,34.824076499737,0.5028747508987292,137.708246191,4.9,1,0,0,2.090250528222155,0.06613718411552347,4.5617328519855596
TC-002480,52.39377935,Female,7.75730943,Two year,83.52,796.89,Fiber optic,Yes,9.66,0,299.25,6.5,Credit card,3,17/07/2024,0,0,1,2.1,168.0,10.766619631930809,0.0,647.8904835936,0.0,0,1,0,0.10480743891879682,0.11566091954022989,3.5829741379310347
TC-002266,59.88761269,Male,17.00040869,One year,37.81,616.03,DSL,No,0.62,0,296.2,7.7,Credit card,2,18/06/2024,0,0,0,0.2,64.0,2.2240641792476814,0.0,642.7854525689,0.0,0,0,0,0.06137688099605539,0.01639777836551177,7.833906373975138
TC-002960,25.40559731,Male,61.97743655,One year,74.54,4646.6,Fiber optic,Yes,25.56,0,304.1,9.4,Bank transfer,5,24/05/2024,0,3,0,8.9,73.0,1.2026957575095127,0.0,4619.798120437001,0.0,0,0,0,0.016041837042138338,0.3429031392540917,4.079688757713979
TC-004781,46.18625788,Female,6.471950258,One year,46.17,131.0,DSL,Yes,7.76,2,493.4,9.4,Bank transfer,0,30/06/2024,0,0,0,0.8,245.0,7.13386199823293,0.3090258608721217,298.80994341186,18.8,0,0,0,0.3524427480916031,0.1680745072557938,10.686593025774311
TC-003060,36.06478932,Female,34.38195014,Two year,52.57,1819.32,DSL,No,13.59,0,402.3,7.8,Bank transfer,4,28/04/2024,0,2,0,1.9,3.0,1.5289999486922645,0.0,1807.4591188598001,0.0,0,0,0,0.028895411472418267,0.2585124595777059,7.6526536047175195
TC-002142,42.76331553,Male,35.63246721,Two year,107.35,3925.93,No,Yes,0.99,2,188.8,3.6,Electronic check,5,29/06/2024,0,1,0,0.1,195.0,3.012701853265804,0.05612858599470524,3825.1453549935,7.2,0,1,1,0.027343839548845752,0.009222170470423847,1.7587331159757804
TC-003119,57.7306069,Male,16.83127961,Month-to-month,68.39,1132.19,DSL,Yes,4.91,1,299.25,8.6,Bank transfer,3,15/06/2024,0,0,0,0.6,71.0,4.063268009603222,0.05941318920314699,1151.0912125278999,8.6,0,0,0,0.06040505568853284,0.07179412194765317,4.375639713408393
TC-004774,42.29071857,Male,15.23131577,Month-to-month,111.49,1591.87,Fiber optic,Yes,3.55,1,269.3,4.1,Credit card,1,14/06/2024,0,1,0,3.5,75.0,7.31978784259687,0.06565420972819869,1698.1393951973,4.1,0,1,0,0.07003712614723565,0.031841420755224684,2.415463270248453
TC-004046,35.77349567,Female,35.70854322,Month-to-month,69.77,2627.56,Fiber optic,Yes,19.11,4,223.0,5.2,Credit card,1,25/06/2024,1,3,0,9.2,38.0,1.953874163114067,0.11201801135812338,2491.3850604594,20.8,0,0,0,0.026553151973694226,0.2738999570015766,3.1962161387415797
TC-003357,43.17865545,Male,36.65769309,Month-to-month,36.34,1444.56,Fiber optic,Yes,6.34,1,454.5,5.3,Mailed check,1,30/05/2024,1,0,0,3.6,66.0,0.9913335220189656,0.027279403467775607,1332.1405668906002,5.3,0,0,0,0.02515644902253974,0.174463401210787,12.506879471656575
TC-002745,18.0,Male,13.44647395,Two year,65.77,64.43,No,Yes,14.92,1,186.5,1.5,Bank transfer,4,14/06/2024,0,0,0,0.0,135.0,4.891245113370409,0.07436893892915325,884.3745916915,1.5,0,0,1,1.0207977650162965,0.2268511479397902,2.8356393492473773
TC-003507,46.84461755,Male,12.67858229,Month-to-month,40.76,488.8,DSL,Yes,2.52,4,177.6,6.0,Electronic check,4,04/06/2024,0,2,0,1.9,21.0,3.2148704853340506,0.3154926874714476,516.7790141403999,24.0,0,0,0,0.08338788870703764,0.061825318940137396,4.357212953876349
TC-001680,35.52569531,Female,17.64397424,Month-to-month,56.38,980.26,No,Yes,6.03,2,165.7,4.4,Credit card,1,27/06/2024,1,2,1,0.1,7.0,3.1954252048375245,0.11335314667745741,994.7672676512,8.8,0,0,0,0.05751535306959379,0.106952820148989,2.9389854558354025
TC-004250,42.22774414,Female,15.193228005,Month-to-month,62.84,6126.25,No,Yes,15.42,2,382.0,3.6,Credit card,0,18/05/2024,0,2,0,7.8,75.0,4.136053245519632,0.13163759533798952,954.7424478342,7.2,0,0,1,0.010257498469700062,0.24538510502864416,6.07893061744112
TC-003148,31.31739204,Male,15.23662973,One year,40.04,651.0,DSL,Yes,3.36,3,362.2,3.2,Bank transfer,2,31/05/2024,1,2,1,3.9,61.0,2.6278777334310135,0.19689393607125477,610.0746543892,9.600000000000001,0,0,1,0.06150537634408602,0.08391608391608392,9.045954045954046
TC-002295,29.5433339,Male,19.94355461,One year,69.1,1242.9,DSL,Yes,18.61,1,176.7,6.5,Credit card,0,14/06/2024,0,2,0,5.5,95.0,3.4647785387942935,0.05014151286243551,1378.099623551,6.5,0,0,0,0.055595784053423435,0.26931982633863966,2.5571635311143273
TC-000581,47.07744611,Male,5.25305424,Month-to-month,39.63,105.3,DSL,No,9.75,2,254.5,2.5,Mailed check,4,20/06/2024,0,3,0,4.9,67.0,7.544182524945716,0.380730886951588,208.17853953120002,5.0,1,0,1,0.37635327635327637,0.24602573807721423,6.42190259904113
TC-001471,59.9494723,Male,1.542976884,Month-to-month,76.22,213.8,Fiber optic,Yes,0.03,1,468.8,4.3,Bank transfer,1,25/03/2024,1,5,0,7.6,113.0,49.398018071669306,0.648097849274066,117.60569809847999,4.3,1,0,0,0.3565014031805425,0.00039359748097612176,6.150616636053529
TC-004071,50.58009417,Male,68.82629308,Month-to-month,45.98,3138.64,DSL,No,4.19,3,431.0,4.4,Credit card,4,30/06/2024,1,4,1,6.2,16.0,0.6680586436139355,0.043587993276246344,3164.6329558183998,13.200000000000001,0,0,0,0.014649657176356638,0.0911265767725098,9.373640713353632
TC-003344,60.45000859,Female,70.34386443,One year,41.4,3114.63,DSL,No,9.0,1,349.8,7.2,Credit card,5,21/05/2024,0,2,1,3.1,328.0,0.58853746997647,0.014215880917306039,2912.235987402,7.2,0,0,0,0.01329210853295576,0.21739130434782608,8.449275362318842
TC-004584,53.76004169,Female,4.606228273,Month-to-month,80.5,402.56,No,No,8.86,1,176.1,1.5,Bank transfer,5,21/06/2024,0,1,0,0.3,45.0,17.47633752149478,0.2170973605154631,370.8013759765,1.5,1,0,1,0.19997019077901432,0.11006211180124223,2.1875776397515527
TC-003673,24.85471032,Female,8.73706962,Month-to-month,64.19,528.98,Fiber optic,No,9.62,2,249.5,6.3,Credit card,1,19/06/2024,1,4,1,0.9,13.0,7.34685687442193,0.2289097016489151,560.8324989078,12.6,0,0,0,0.1213467427880071,0.14986758062003427,3.886898270758685
TC-000560,35.68523279,Female,1.0,One year,75.67,158.06,Fiber optic,No,7.44,1,234.9,8.3,Credit card,0,28/05/2024,0,1,0,0.6,130.0,75.67,1.0,75.67,8.3,1,0,0,0.4787422497785651,0.09832165983877363,3.1042685344257963
TC-002850,33.91315945,Female,13.41110336,Month-to-month,43.52,601.33,Fiber optic,No,3.02,5,425.7,4.1,Electronic check,2,25/06/2024,0,0,0,1.9,111.0,3.245072298063327,0.37282540189146673,583.6512182272,20.5,0,0,0,0.07237290672342973,0.06939338235294117,9.781709558823529
TC-000513,38.4157793,Other,2.585121127,Month-to-month,68.77,183.8,Fiber optic,No,12.84,2,298.0,2.9,Bank transfer,2,28/04/2024,1,6,0,6.4,48.0,26.602235106796215,0.7736581389209312,177.77877990378997,5.8,1,0,1,0.3741566920565832,0.18670932092482187,4.33328486258543
TC-001082,36.76113444,Other,6.639589819,Two year,77.67,552.68,DSL,Yes,56.31,1,287.4,3.2,Credit card,4,17/05/2024,1,3,0,11.0,111.0,11.698011792496244,0.15061171356374717,515.69694124173,3.2,0,0,1,0.14053340088297028,0.7249903437620703,3.7002703746620313
TC-001665,61.4549182,Male,9.646535282,Month-to-month,77.18,693.24,Fiber optic,Yes,8.17,4,360.2,6.0,Credit card,5,14/05/2024,1,4,0,2.6,34.0,8.000800053467321,0.41465664957073445,744.5195930647601,24.0,0,0,0,0.11133229473198317,0.10585643949209639,4.667012179321067
TC-001013,73.12891309,Male,11.17117982,One year,131.07,1497.04,Fiber optic,Yes,35.33,2,299.25,4.7,Mailed check,2,23/06/2024,1,2,1,0.4,26.0,11.732869948556605,0.17903211945611666,1464.2065390074001,9.4,0,1,0,0.0875527708010474,0.2695506218051423,2.2831311512932024
TC-001932,49.45048835,Female,14.0893566,Two year,75.74,1037.67,Fiber optic,No,2.66,1,406.5,8.0,Bank transfer,0,18/05/2024,0,5,0,1.3,73.0,5.375689050272174,0.0709755617939289,1067.127868884,8.0,0,0,0,0.07299044975763007,0.03512014787430685,5.367045154475838
TC-001151,27.12911476,Male,8.38704721,Two year,47.91,394.73,Fiber optic,No,16.28,1,327.2,8.2,Credit card,3,20/06/2024,0,0,0,0.5,193.0,5.712379911594654,0.11923147383833553,401.8234318311,8.2,0,0,0,0.12137410381779949,0.3398037987893968,6.8294719265289086
TC-002839,75.2817035,Female,66.37553625,Month-to-month,77.64,5075.79,Fiber optic,No,5.78,0,482.6,6.0,Credit card,1,02/06/2024,0,2,0,0.4,234.0,1.1697080639405004,0.0,5153.3966344499995,0.0,0,0,0,0.015296141093307644,0.07444616177228233,6.2158681092220505
TC-000117,41.47932345,Male,9.09075959,Two year,15.0,141.46,No,No,21.78,3,299.25,7.2,Electronic check,5,12/06/2024,0,0,0,5.2,215.0,1.6500271348612356,0.3300054269722471,136.36139384999998,21.6,0,0,0,0.10603704227343418,1.4520000000000002,19.95
TC-000741,18.0,Male,29.11551315,One year,94.37,3049.72,Fiber optic,Yes,7.82,1,449.0,3.7,Bank transfer,4,11/06/2024,1,2,1,11.3,1.0,3.2412274347979335,0.03434595141250327,2747.6309759655005,3.7,0,1,1,0.030943824351087973,0.08286531736780757,4.757867966514782
TC-004856,77.15481079,Female,18.46470061,Month-to-month,97.74,1836.52,DSL,Yes,29.72,0,148.3,6.1,Electronic check,2,27/06/2024,0,0,0,1.8,121.0,5.293343340052129,0.0,1804.7398376214,0.0,0,1,0,0.05322022085248187,0.3040720278289339,1.517290771434418
TC-003676,43.09311147,Female,8.002590456,Two year,93.09,707.42,DSL,Yes,19.17,0,191.3,8.1,Bank transfer,2,20/06/2024,0,2,0,0.3,96.0,11.632483320473447,0.0,744.96114554904,0.0,0,1,0,0.13159085126233355,0.20592974540767,2.0550005371146205
TC-000831,21.83324233,Female,31.2999192,Two year,53.98,1728.24,No,Yes,26.7,4,325.9,6.3,Electronic check,0,21/06/2024,0,2,0,1.8,99.0,1.7246050909933337,0.1277958570576757,1689.569638416,25.2,0,0,0,0.031234087858167846,0.4946276398666173,6.037421267135977
TC-000120,53.27899549,Female,4.919584176,One year,86.48,338.99,Fiber optic,No,22.79,3,69.3,6.8,Bank transfer,0,24/05/2024,0,2,0,1.0,260.0,17.57872147444683,0.6098076367176282,425.44563954048,20.4,1,1,0,0.2551107702292103,0.26352913968547637,0.8013413506012951
TC-004829,55.85262924,Female,54.5581416,One year,59.49,3392.29,No,Yes,10.57,2,342.9,8.9,Bank transfer,0,28/06/2024,0,1,0,4.5,28.0,1.0903963781640247,0.03665814012990501,3245.663843784,17.8,0,0,0,0.017536826155782673,0.1776769204908388,5.763993948562783
